"automated_textmining","coexpression","combined_score","database_annotated","EdgeBetweenness","experimentally_determined_interaction","gene_fusion","homology","interaction","name","phylogenetic_cooccurrence","selected","shared interaction","shared name"
"0.0","0.643","0.643","0.0","13.706473277035952","0.0","0","0.0","interacts with","MCM4 (interacts with) SPC25","0","false","interacts with","MCM4 (interacts with) SPC25"
"0.073","0.655","0.667","0.0","116.36514470523501","0.0","0","0.0","interacts with","MCM4 (interacts with) NUF2","0","false","interacts with","MCM4 (interacts with) NUF2"
"0.129","0.678","0.714","0.0","12.752116775664344","0.061","0","0.0","interacts with","MCM4 (interacts with) PBK","0","false","interacts with","MCM4 (interacts with) PBK"
"0.39","0.568","0.726","0.0","54.888534098996466","0.0","0","0.0","interacts with","MCM4 (interacts with) PTTG1","0","false","interacts with","MCM4 (interacts with) PTTG1"
"0.25","0.649","0.756","0.0","51.234051325562646","0.149","0","0.0","interacts with","MCM4 (interacts with) RAD54L","0","false","interacts with","MCM4 (interacts with) RAD54L"
"0.211","0.732","0.779","0.0","21.013915507304127","0.0","0","0.0","interacts with","MCM4 (interacts with) UHRF1","0","false","interacts with","MCM4 (interacts with) UHRF1"
"0.21","0.808","0.845","0.0","105.91014429749907","0.059","0","0.0","interacts with","MCM4 (interacts with) MELK","0","false","interacts with","MCM4 (interacts with) MELK"
"0.15","0.83","0.849","0.0","34.906566469330656","0.0","0","0.0","interacts with","MCM4 (interacts with) TPX2","0","false","interacts with","MCM4 (interacts with) TPX2"
"0.316","0.877","0.912","0.0","29.766324503891678","0.0","0","0.0","interacts with","MCM4 (interacts with) TTK","0","false","interacts with","MCM4 (interacts with) TTK"
"0.509","0.848","0.924","0.0","95.62150771508968","0.066","0","0.0","interacts with","MCM4 (interacts with) TOP2A","0","false","interacts with","MCM4 (interacts with) TOP2A"
"0.484","0.94","0.967","0.0","95.75865337219754","0.0","0","0.0","interacts with","MCM4 (interacts with) RRM2","0","false","interacts with","MCM4 (interacts with) RRM2"
"0.456","0.088","0.671","0.0","96.88536957321863","0.391","0","0.0","interacts with","MDC1 (interacts with) TPX2","0","false","interacts with","MDC1 (interacts with) TPX2"
"0.44","0.085","0.704","0.0","189.0739935649801","0.468","0","0.0","interacts with","MDC1 (interacts with) TCF20","0","false","interacts with","MDC1 (interacts with) TCF20"
"0.451","0.109","0.651","0.0","124.4650426078991","0.342","0","0.0","interacts with","MDC1 (interacts with) RAD54L","0","false","interacts with","MDC1 (interacts with) RAD54L"
"0.9","0.11","0.915","0.0","258.05991352880824","0.107","0","0.0","interacts with","MDC1 (interacts with) TOP2A","0","false","interacts with","MDC1 (interacts with) TOP2A"
"0.641","0.562","0.84","0.0","209.48179568442882","0.066","0","0.0","interacts with","MELK (interacts with) MYBL2","0","false","interacts with","MELK (interacts with) MYBL2"
"0.37","0.738","0.828","0.0","84.17919427410493","0.0","0","0.0","interacts with","MELK (interacts with) NCAPH","0","false","interacts with","MELK (interacts with) NCAPH"
"0.0","0.786","0.786","0.0","100.44409275293265","0.0","0","0.0","interacts with","MELK (interacts with) MND1","0","false","interacts with","MELK (interacts with) MND1"
"0.444","0.0","0.464","0.0","1597.0071374097433","0.076","0","0.0","interacts with","MELK (interacts with) SRSF6","0","false","interacts with","MELK (interacts with) SRSF6"
"0.557","0.925","0.965","0.0","104.99726999220198","0.0","0","0.0","interacts with","MELK (interacts with) NCAPG","0","false","interacts with","MELK (interacts with) NCAPG"
"0.141","0.933","0.94","0.0","86.30662061884271","0.0","0","0.0","interacts with","MELK (interacts with) NDC80","0","false","interacts with","MELK (interacts with) NDC80"
"0.381","0.87","0.918","0.0","329.9198725402758","0.069","0","0.0","interacts with","MELK (interacts with) NUF2","0","false","interacts with","MELK (interacts with) NUF2"
"0.0","0.733","0.733","0.0","33.726065009716","0.0","0","0.0","interacts with","MELK (interacts with) SPC25","0","false","interacts with","MELK (interacts with) SPC25"
"0.555","0.0","0.555","0.0","3479.0880985167955","0.0","0","0.0","interacts with","MELK (interacts with) RORB","0","false","interacts with","MELK (interacts with) RORB"
"0.142","0.561","0.607","0.0","38.53433990305823","0.0","0","0.0","interacts with","MELK (interacts with) MTFR2","0","false","interacts with","MELK (interacts with) MTFR2"
"0.164","0.743","0.776","0.0","75.81569520064201","0.0","0","0.0","interacts with","MELK (interacts with) UHRF1","0","false","interacts with","MELK (interacts with) UHRF1"
"0.382","0.733","0.834","0.0","156.0775054832368","0.076","0","0.0","interacts with","MELK (interacts with) RAD54L","0","false","interacts with","MELK (interacts with) RAD54L"
"0.139","0.832","0.849","0.0","79.23778793324611","0.0","0","0.0","interacts with","MELK (interacts with) SHCBP1","0","false","interacts with","MELK (interacts with) SHCBP1"
"0.484","0.832","0.863","0.0","136.16410772484932","0.056","0","0.621","interacts with","MELK (interacts with) NEK2","0","false","interacts with","MELK (interacts with) NEK2"
"0.345","0.857","0.902","0.0","161.8350656041686","0.0","0","0.0","interacts with","MELK (interacts with) PTTG1","0","false","interacts with","MELK (interacts with) PTTG1"
"0.505","0.914","0.933","0.0","100.18529494414392","0.056","0","0.571","interacts with","MELK (interacts with) TTK","0","false","interacts with","MELK (interacts with) TTK"
"0.427","0.925","0.956","0.0","243.8306751485582","0.059","0","0.0","interacts with","MELK (interacts with) RRM2","0","false","interacts with","MELK (interacts with) RRM2"
"0.56","0.935","0.97","0.0","364.149834391107","0.056","0","0.0","interacts with","MELK (interacts with) TOP2A","0","false","interacts with","MELK (interacts with) TOP2A"
"0.508","0.943","0.97","0.0","90.64013674366782","0.0","0","0.0","interacts with","MELK (interacts with) TPX2","0","false","interacts with","MELK (interacts with) TPX2"
"0.56","0.952","0.98","0.0","31.690438785675575","0.136","0","0.0","interacts with","MELK (interacts with) PBK","0","false","interacts with","MELK (interacts with) PBK"
"0.335","0.153","0.422","0.0","218.9961743069055","0.056","0","0.0","interacts with","MFAP4 (interacts with) OGN","0","false","interacts with","MFAP4 (interacts with) OGN"
"0.593","0.0","0.593","0.0","186.06679781901215","0.0","0","0.0","interacts with","MME (interacts with) NT5E","0","false","interacts with","MME (interacts with) NT5E"
"0.469","0.0","0.469","0.0","814.0","0.0","0","0.0","interacts with","MME (interacts with) PLA2R1","0","false","interacts with","MME (interacts with) PLA2R1"
"0.631","0.0","0.636","0.0","600.3569374379638","0.056","0","0.0","interacts with","MME (interacts with) PGR","0","false","interacts with","MME (interacts with) PGR"
"0.561","0.0","0.567","0.0","822.4602061657345","0.056","0","0.0","interacts with","MME (interacts with) WT1","0","false","interacts with","MME (interacts with) WT1"
"0.561","0.0","0.567","0.0","284.80767012344495","0.056","0","0.0","interacts with","MME (interacts with) NR3C2","0","false","interacts with","MME (interacts with) NR3C2"
"0.404","0.0","0.404","0.0","728.768437243883","0.0","0","0.0","interacts with","MME (interacts with) MMP9","0","false","interacts with","MME (interacts with) MMP9"
"0.688","0.059","0.693","0.0","423.1616586582296","0.0","0","0.0","interacts with","MME (interacts with) SDC1","0","false","interacts with","MME (interacts with) SDC1"
"0.883","0.154","0.921","0.9","42.91436530159447","0.0","0","0.869","interacts with","MMP1 (interacts with) MMP2","0","false","interacts with","MMP1 (interacts with) MMP2"
"0.517","0.049","0.521","0.0","38.87954232430947","0.0","0","0.0","interacts with","MMP1 (interacts with) SPP1","0","false","interacts with","MMP1 (interacts with) SPP1"
"0.504","0.104","0.536","0.0","223.75020329223986","0.0","0","0.0","interacts with","MMP1 (interacts with) PLAUR","0","false","interacts with","MMP1 (interacts with) PLAUR"
"0.603","0.198","0.668","0.0","84.34161475617806","0.0","0","0.0","interacts with","MMP1 (interacts with) PLAU","0","false","interacts with","MMP1 (interacts with) PLAU"
"0.262","0.088","0.926","0.9","111.72580265440429","0.0","0","0.0","interacts with","MMP1 (interacts with) SDC1","0","false","interacts with","MMP1 (interacts with) SDC1"
"0.901","0.518","0.961","0.9","91.08776070060743","0.0","0","0.75","interacts with","MMP1 (interacts with) MMP9","0","false","interacts with","MMP1 (interacts with) MMP9"
"0.393","0.065","0.949","0.9","184.32803985791486","0.213","0","0.0","interacts with","MMP12 (interacts with) PLAUR","0","false","interacts with","MMP12 (interacts with) PLAUR"
"0.855","0.512","0.724","0.3","273.8008072415332","0.0","0","0.732","interacts with","MMP12 (interacts with) MMP9","0","false","interacts with","MMP12 (interacts with) MMP9"
"0.403","0.076","0.425","0.0","114.9103092264008","0.0","0","0.0","interacts with","MMP12 (interacts with) PLAU","0","false","interacts with","MMP12 (interacts with) PLAU"
"0.459","0.086","0.484","0.0","137.25689577485485","0.0","0","0.0","interacts with","MMP12 (interacts with) SPP1","0","false","interacts with","MMP12 (interacts with) SPP1"
"0.391","0.093","0.424","0.0","169.9457719147594","0.0","0","0.0","interacts with","MMP2 (interacts with) TGM2","0","false","interacts with","MMP2 (interacts with) TGM2"
"0.426","0.0","0.426","0.0","290.7270019964875","0.0","0","0.0","interacts with","MMP2 (interacts with) PGR","0","false","interacts with","MMP2 (interacts with) PGR"
"0.45","0.0","0.45","0.0","187.08400522574422","0.0","0","0.0","interacts with","MMP2 (interacts with) RUNX2","0","false","interacts with","MMP2 (interacts with) RUNX2"
"0.452","0.0","0.452","0.0","198.24153990394902","0.0","0","0.0","interacts with","MMP2 (interacts with) TGFBR1","0","false","interacts with","MMP2 (interacts with) TGFBR1"
"0.419","0.103","0.457","0.0","247.67034110612175","0.0","0","0.0","interacts with","MMP2 (interacts with) SDC1","0","false","interacts with","MMP2 (interacts with) SDC1"
"0.691","0.076","0.702","0.0","94.60714843140377","0.0","0","0.0","interacts with","MMP2 (interacts with) SPP1","0","false","interacts with","MMP2 (interacts with) SPP1"
"0.697","0.062","0.703","0.0","307.5225737389564","0.0","0","0.0","interacts with","MMP2 (interacts with) PLAUR","0","false","interacts with","MMP2 (interacts with) PLAUR"
"0.688","0.152","0.724","0.0","103.24124075019708","0.0","0","0.0","interacts with","MMP2 (interacts with) PLAU","0","false","interacts with","MMP2 (interacts with) PLAU"
"0.923","0.062","0.908","0.9","147.87503174657792","0.0","0","0.929","interacts with","MMP2 (interacts with) MMP9","0","false","interacts with","MMP2 (interacts with) MMP9"
"0.5","0.0","0.499","0.0","511.703078579912","0.0","0","0.0","interacts with","MMP9 (interacts with) PGR","0","false","interacts with","MMP9 (interacts with) PGR"
"0.774","0.111","0.79","0.0","706.3792464548919","0.0","0","0.0","interacts with","MMP9 (interacts with) PLAUR","0","false","interacts with","MMP9 (interacts with) PLAUR"
"0.396","0.062","0.409","0.0","287.99773950950254","0.0","0","0.0","interacts with","MMP9 (interacts with) TGM2","0","false","interacts with","MMP9 (interacts with) TGM2"
"0.34","0.314","0.528","0.0","719.6055264059638","0.0","0","0.0","interacts with","MMP9 (interacts with) S100A9","0","false","interacts with","MMP9 (interacts with) S100A9"
"0.581","0.062","0.59","0.0","487.24694891050547","0.0","0","0.0","interacts with","MMP9 (interacts with) RUNX2","0","false","interacts with","MMP9 (interacts with) RUNX2"
"0.506","0.062","0.516","0.0","598.6023177455542","0.0","0","0.0","interacts with","MMP9 (interacts with) TGFBR1","0","false","interacts with","MMP9 (interacts with) TGFBR1"
"0.694","0.11","0.717","0.0","231.95126076439635","0.0","0","0.0","interacts with","MMP9 (interacts with) SPP1","0","false","interacts with","MMP9 (interacts with) SPP1"
"0.728","0.076","0.738","0.0","186.5219480393409","0.0","0","0.0","interacts with","MMP9 (interacts with) PLAU","0","false","interacts with","MMP9 (interacts with) PLAU"
"0.851","0.0","0.984","0.9","373.1463637021501","0.0","0","0.0","interacts with","MMP9 (interacts with) SDC1","0","false","interacts with","MMP9 (interacts with) SDC1"
"0.0","0.563","0.563","0.0","30.0797219713461","0.0","0","0.0","interacts with","MND1 (interacts with) NCAPH","0","false","interacts with","MND1 (interacts with) NCAPH"
"0.0","0.563","0.563","0.0","32.802194645350454","0.0","0","0.0","interacts with","MND1 (interacts with) TPX2","0","false","interacts with","MND1 (interacts with) TPX2"
"0.0","0.566","0.566","0.0","30.89057811819608","0.0","0","0.0","interacts with","MND1 (interacts with) SHCBP1","0","false","interacts with","MND1 (interacts with) SHCBP1"
"0.081","0.68","0.693","0.0","138.47233424420153","0.0","0","0.0","interacts with","MND1 (interacts with) RRM2","0","false","interacts with","MND1 (interacts with) RRM2"
"0.2","0.681","0.734","0.0","166.3464481207447","0.0","0","0.0","interacts with","MND1 (interacts with) TOP2A","0","false","interacts with","MND1 (interacts with) TOP2A"
"0.159","0.697","0.735","0.0","72.87008739175813","0.0","0","0.0","interacts with","MND1 (interacts with) PTTG1","0","false","interacts with","MND1 (interacts with) PTTG1"
"0.265","0.676","0.751","0.0","10.797684184319655","0.0","0","0.0","interacts with","MND1 (interacts with) MTFR2","0","false","interacts with","MND1 (interacts with) MTFR2"
"0.088","0.752","0.764","0.0","35.474382499179455","0.0","0","0.0","interacts with","MND1 (interacts with) NDC80","0","false","interacts with","MND1 (interacts with) NDC80"
"0.487","0.563","0.766","0.0","69.0196753610086","0.0","0","0.0","interacts with","MND1 (interacts with) RAD54L","0","false","interacts with","MND1 (interacts with) RAD54L"
"0.098","0.755","0.77","0.0","49.977403302353466","0.0","0","0.0","interacts with","MND1 (interacts with) TTK","0","false","interacts with","MND1 (interacts with) TTK"
"0.0","0.793","0.798","0.0","11.246611609460512","0.062","0","0.0","interacts with","MND1 (interacts with) PBK","0","false","interacts with","MND1 (interacts with) PBK"
"0.0","0.854","0.854","0.0","54.096915235598196","0.0","0","0.0","interacts with","MND1 (interacts with) NCAPG","0","false","interacts with","MND1 (interacts with) NCAPG"
"0.175","0.863","0.882","0.0","108.70160613600679","0.0","0","0.0","interacts with","MND1 (interacts with) NUF2","0","false","interacts with","MND1 (interacts with) NUF2"
"0.71","0.062","0.97","0.9","218.50175308493735","0.058","0","0.0","interacts with","MOB1A (interacts with) WWTR1","0","false","interacts with","MOB1A (interacts with) WWTR1"
"0.592","0.062","0.998","0.9","115.74380591152902","0.966","0","0.0","interacts with","MOB1A (interacts with) STK3","0","false","interacts with","MOB1A (interacts with) STK3"
"0.596","0.0","0.596","0.0","2.0","0.0","0","0.0","interacts with","MS4A4A (interacts with) ZCWPW1","0","false","interacts with","MS4A4A (interacts with) ZCWPW1"
"0.609","0.0","0.609","0.0","144.54664090613818","0.0","0","0.0","interacts with","MSX2 (interacts with) SPP1","0","false","interacts with","MSX2 (interacts with) SPP1"
"0.887","0.0","0.992","0.9","124.4656731661062","0.345","0","0.0","interacts with","MSX2 (interacts with) RUNX2","0","false","interacts with","MSX2 (interacts with) RUNX2"
"0.0","0.529","0.529","0.0","14.991219854200118","0.0","0","0.0","interacts with","MTFR2 (interacts with) NCAPH","0","false","interacts with","MTFR2 (interacts with) NCAPH"
"0.056","0.666","0.671","0.0","25.559315092295357","0.0","0","0.0","interacts with","MTFR2 (interacts with) NCAPG","0","false","interacts with","MTFR2 (interacts with) NCAPG"
"0.0","0.554","0.554","0.0","23.3433815510739","0.0","0","0.0","interacts with","MTFR2 (interacts with) NDC80","0","false","interacts with","MTFR2 (interacts with) NDC80"
"0.0","0.687","0.687","0.0","43.94508471380304","0.0","0","0.0","interacts with","MTFR2 (interacts with) NUF2","0","false","interacts with","MTFR2 (interacts with) NUF2"
"0.12","0.484","0.527","0.0","14.220488450527535","0.0","0","0.0","interacts with","MTFR2 (interacts with) TPX2","0","false","interacts with","MTFR2 (interacts with) TPX2"
"0.437","0.406","0.652","0.0","15.855780292690064","0.0","0","0.0","interacts with","MTFR2 (interacts with) SHCBP1","0","false","interacts with","MTFR2 (interacts with) SHCBP1"
"0.0","0.53","0.53","0.0","65.61083172366934","0.0","0","0.0","interacts with","MTFR2 (interacts with) RRM2","0","false","interacts with","MTFR2 (interacts with) RRM2"
"0.26","0.727","0.789","0.0","23.419966679861478","0.0","0","0.0","interacts with","MTFR2 (interacts with) TTK","0","false","interacts with","MTFR2 (interacts with) TTK"
"0.0","0.542","0.542","0.0","33.060128157870864","0.0","0","0.0","interacts with","MTFR2 (interacts with) PTTG1","0","false","interacts with","MTFR2 (interacts with) PTTG1"
"0.0","0.672","0.672","0.0","6.72841804713638","0.0","0","0.0","interacts with","MTFR2 (interacts with) PBK","0","false","interacts with","MTFR2 (interacts with) PBK"
"0.392","0.105","0.432","0.0","814.0","0.0","0","0.0","interacts with","MUM1L1 (interacts with) TCEAL2","0","false","interacts with","MUM1L1 (interacts with) TCEAL2"
"0.107","0.092","0.406","0.0","640.5865213563198","0.327","0","0.0","interacts with","MYBL2 (interacts with) SNRNP200","0","false","interacts with","MYBL2 (interacts with) SNRNP200"
"0.393","0.0","0.439","0.0","499.716320728392","0.114","0","0.0","interacts with","MYBL2 (interacts with) PGR","0","false","interacts with","MYBL2 (interacts with) PGR"
"0.118","0.391","0.44","0.0","58.862605363338815","0.0","0","0.0","interacts with","MYBL2 (interacts with) NDC80","0","false","interacts with","MYBL2 (interacts with) NDC80"
"0.281","0.273","0.455","0.0","51.09233411977307","0.0","0","0.0","interacts with","MYBL2 (interacts with) NEK2","0","false","interacts with","MYBL2 (interacts with) NEK2"
"0.142","0.109","0.475","0.0","1235.3153009802156","0.369","0","0.0","interacts with","MYBL2 (interacts with) SNW1","0","false","interacts with","MYBL2 (interacts with) SNW1"
"0.246","0.463","0.578","0.0","58.13960489563207","0.0","0","0.0","interacts with","MYBL2 (interacts with) UHRF1","0","false","interacts with","MYBL2 (interacts with) UHRF1"
"0.246","0.414","0.581","0.0","174.5475934933836","0.128","0","0.0","interacts with","MYBL2 (interacts with) NUF2","0","false","interacts with","MYBL2 (interacts with) NUF2"
"0.172","0.549","0.618","0.0","38.838075475755765","0.061","0","0.0","interacts with","MYBL2 (interacts with) PBK","0","false","interacts with","MYBL2 (interacts with) PBK"
"0.218","0.546","0.63","0.0","78.70876758072045","0.0","0","0.0","interacts with","MYBL2 (interacts with) PTTG1","0","false","interacts with","MYBL2 (interacts with) PTTG1"
"0.22","0.575","0.654","0.0","63.57225101774443","0.0","0","0.0","interacts with","MYBL2 (interacts with) TTK","0","false","interacts with","MYBL2 (interacts with) TTK"
"0.285","0.602","0.704","0.0","66.99337724299039","0.0","0","0.0","interacts with","MYBL2 (interacts with) NCAPH","0","false","interacts with","MYBL2 (interacts with) NCAPH"
"0.413","0.567","0.751","0.0","54.27778990987543","0.102","0","0.0","interacts with","MYBL2 (interacts with) RAD54L","0","false","interacts with","MYBL2 (interacts with) RAD54L"
"0.456","0.574","0.765","0.0","43.5625435648804","0.066","0","0.0","interacts with","MYBL2 (interacts with) TOP2A","0","false","interacts with","MYBL2 (interacts with) TOP2A"
"0.391","0.641","0.772","0.0","104.76096698555087","0.0","0","0.0","interacts with","MYBL2 (interacts with) TPX2","0","false","interacts with","MYBL2 (interacts with) TPX2"
"0.341","0.68","0.78","0.0","90.06081168181048","0.0","0","0.0","interacts with","MYBL2 (interacts with) NCAPG","0","false","interacts with","MYBL2 (interacts with) NCAPG"
"0.574","0.587","0.816","0.0","83.94080490990807","0.0","0","0.0","interacts with","MYBL2 (interacts with) RRM2","0","false","interacts with","MYBL2 (interacts with) RRM2"
"0.435","0.053","0.442","0.0","380.8437739823831","0.0","0","0.0","interacts with","NAA16 (interacts with) TCF20","0","false","interacts with","NAA16 (interacts with) TCF20"
"0.059","0.0","0.4","0.0","594.7133093336829","0.389","0","0.0","interacts with","NAA16 (interacts with) RPL5","0","false","interacts with","NAA16 (interacts with) RPL5"
"0.698","0.558","0.8","0.0","2913.4830652837104","0.5","0","0.808","interacts with","NAP1L2 (interacts with) NAP1L3","0","false","interacts with","NAP1L2 (interacts with) NAP1L3"
"0.432","0.173","0.51","0.0","1620.0","0.0","0","0.0","interacts with","NAP1L3 (interacts with) PABPC5","0","false","interacts with","NAP1L3 (interacts with) PABPC5"
"0.512","0.139","0.562","0.0","810.0","0.0","0","0.0","interacts with","NAP1L3 (interacts with) TMEM132C","0","false","interacts with","NAP1L3 (interacts with) TMEM132C"
"0.955","0.994","0.999","0.9","32.06090932681065","0.993","0","0.0","interacts with","NCAPG (interacts with) NCAPH","0","false","interacts with","NCAPG (interacts with) NCAPH"
"0.171","0.671","0.715","0.0","31.58929845882715","0.0","0","0.0","interacts with","NCAPG (interacts with) UHRF1","0","false","interacts with","NCAPG (interacts with) UHRF1"
"0.274","0.68","0.757","0.0","38.5184506901316","0.0","0","0.0","interacts with","NCAPG (interacts with) SPC24","0","false","interacts with","NCAPG (interacts with) SPC24"
"0.566","0.487","0.771","0.0","186.55192048076867","0.056","0","0.0","interacts with","NCAPG (interacts with) PDS5B","0","false","interacts with","NCAPG (interacts with) PDS5B"
"0.268","0.77","0.828","0.0","68.14932913084205","0.06","0","0.0","interacts with","NCAPG (interacts with) RAD54L","0","false","interacts with","NCAPG (interacts with) RAD54L"
"0.363","0.814","0.876","0.0","47.866600759061775","0.0","0","0.0","interacts with","NCAPG (interacts with) NEK2","0","false","interacts with","NCAPG (interacts with) NEK2"
"0.288","0.861","0.897","0.0","18.76277764693502","0.0","0","0.0","interacts with","NCAPG (interacts with) SPC25","0","false","interacts with","NCAPG (interacts with) SPC25"
"0.452","0.902","0.944","0.0","57.16729685819053","0.0","0","0.0","interacts with","NCAPG (interacts with) PTTG1","0","false","interacts with","NCAPG (interacts with) PTTG1"
"0.066","0.947","0.948","0.0","32.1826007407851","0.0","0","0.0","interacts with","NCAPG (interacts with) SHCBP1","0","false","interacts with","NCAPG (interacts with) SHCBP1"
"0.431","0.925","0.955","0.0","107.38567285034267","0.0","0","0.0","interacts with","NCAPG (interacts with) RRM2","0","false","interacts with","NCAPG (interacts with) RRM2"
"0.456","0.936","0.963","0.0","16.910552984690916","0.0","0","0.0","interacts with","NCAPG (interacts with) PBK","0","false","interacts with","NCAPG (interacts with) PBK"
"0.522","0.942","0.971","0.0","53.108931944262615","0.0","0","0.0","interacts with","NCAPG (interacts with) TPX2","0","false","interacts with","NCAPG (interacts with) TPX2"
"0.455","0.953","0.973","0.0","153.6759612410143","0.0","0","0.0","interacts with","NCAPG (interacts with) NUF2","0","false","interacts with","NCAPG (interacts with) NUF2"
"0.681","0.968","0.99","0.0","135.6438871160932","0.104","0","0.0","interacts with","NCAPG (interacts with) TOP2A","0","false","interacts with","NCAPG (interacts with) TOP2A"
"0.551","0.98","0.991","0.0","39.56373060960039","0.0","0","0.0","interacts with","NCAPG (interacts with) NDC80","0","false","interacts with","NCAPG (interacts with) NDC80"
"0.47","0.987","0.993","0.0","35.63487143165961","0.0","0","0.0","interacts with","NCAPG (interacts with) TTK","0","false","interacts with","NCAPG (interacts with) TTK"
"0.338","0.292","0.511","0.0","144.32636094317436","0.0","0","0.0","interacts with","NCAPH (interacts with) PDS5B","0","false","interacts with","NCAPH (interacts with) PDS5B"
"0.104","0.626","0.651","0.0","9.568948046583682","0.0","0","0.0","interacts with","NCAPH (interacts with) SPC25","0","false","interacts with","NCAPH (interacts with) SPC25"
"0.243","0.57","0.661","0.0","55.236090039340056","0.0","0","0.0","interacts with","NCAPH (interacts with) PTTG1","0","false","interacts with","NCAPH (interacts with) PTTG1"
"0.672","0.0","0.672","0.0","814.0","0.0","0","0.0","interacts with","NCAPH (interacts with) TSPYL5","0","false","interacts with","NCAPH (interacts with) TSPYL5"
"0.071","0.664","0.674","0.0","16.26582241650611","0.0","0","0.0","interacts with","NCAPH (interacts with) UHRF1","0","false","interacts with","NCAPH (interacts with) UHRF1"
"0.227","0.658","0.73","0.0","47.77545922654965","0.06","0","0.0","interacts with","NCAPH (interacts with) RAD54L","0","false","interacts with","NCAPH (interacts with) RAD54L"
"0.204","0.711","0.76","0.0","106.02233013672236","0.0","0","0.0","interacts with","NCAPH (interacts with) RRM2","0","false","interacts with","NCAPH (interacts with) RRM2"
"0.629","0.541","0.822","0.0","23.12757841353965","0.0","0","0.0","interacts with","NCAPH (interacts with) SPC24","0","false","interacts with","NCAPH (interacts with) SPC24"
"0.238","0.78","0.825","0.0","41.30469514127462","0.0","0","0.0","interacts with","NCAPH (interacts with) NEK2","0","false","interacts with","NCAPH (interacts with) NEK2"
"0.124","0.831","0.846","0.0","26.536086944318118","0.0","0","0.0","interacts with","NCAPH (interacts with) SHCBP1","0","false","interacts with","NCAPH (interacts with) SHCBP1"
"0.307","0.786","0.846","0.0","99.39261344704093","0.0","0","0.0","interacts with","NCAPH (interacts with) NUF2","0","false","interacts with","NCAPH (interacts with) NUF2"
"0.315","0.697","0.864","0.0","7.60014639781374","0.398","0","0.0","interacts with","NCAPH (interacts with) PBK","0","false","interacts with","NCAPH (interacts with) PBK"
"0.333","0.865","0.906","0.0","31.538248734067523","0.0","0","0.0","interacts with","NCAPH (interacts with) TTK","0","false","interacts with","NCAPH (interacts with) TTK"
"0.49","0.91","0.952","0.0","24.642049046583445","0.0","0","0.0","interacts with","NCAPH (interacts with) NDC80","0","false","interacts with","NCAPH (interacts with) NDC80"
"0.323","0.934","0.953","0.0","24.343297055650947","0.0","0","0.0","interacts with","NCAPH (interacts with) TPX2","0","false","interacts with","NCAPH (interacts with) TPX2"
"0.672","0.783","0.961","0.0","107.95158409433908","0.496","0","0.0","interacts with","NCAPH (interacts with) TOP2A","0","false","interacts with","NCAPH (interacts with) TOP2A"
"0.431","0.0","0.431","0.0","165.8377813472682","0.0","0","0.0","interacts with","NDC80 (interacts with) NUMA1","0","false","interacts with","NDC80 (interacts with) NUMA1"
"0.053","0.415","0.436","0.0","43.23210571346009","0.057","0","0.0","interacts with","NDC80 (interacts with) RAD54L","0","false","interacts with","NDC80 (interacts with) RAD54L"
"0.31","0.0","0.466","0.0","477.53768252148825","0.0",,"0.0","interacts with","NDC80 (interacts with) PDCD6","0","false","interacts with","NDC80 (interacts with) PDCD6"
"0.603","0.063","0.612","0.0","770.331765246289","0.0","0","0.0","interacts with","NDC80 (interacts with) PGR","0","false","interacts with","NDC80 (interacts with) PGR"
"0.31","0.641","0.742","0.0","149.4809148226735","0.0","0","0.0","interacts with","NDC80 (interacts with) TUBGCP3","0","false","interacts with","NDC80 (interacts with) TUBGCP3"
"0.0","0.826","0.826","0.0","21.407997632181328","0.0","0","0.0","interacts with","NDC80 (interacts with) SHCBP1","0","false","interacts with","NDC80 (interacts with) SHCBP1"
"0.069","0.839","0.844","0.0","20.658671157651096","0.0","0","0.0","interacts with","NDC80 (interacts with) UHRF1","0","false","interacts with","NDC80 (interacts with) UHRF1"
"0.586","0.261","0.907","0.72","176.37330684768483","0.0","0","0.0","interacts with","NDC80 (interacts with) SKA2","0","false","interacts with","NDC80 (interacts with) SKA2"
"0.528","0.819","0.911","0.0","45.69684278201302","0.0","0","0.0","interacts with","NDC80 (interacts with) PTTG1","0","false","interacts with","NDC80 (interacts with) PTTG1"
"0.293","0.906","0.931","0.0","91.88014653712995","0.0","0","0.0","interacts with","NDC80 (interacts with) RRM2","0","false","interacts with","NDC80 (interacts with) RRM2"
"0.459","0.926","0.958","0.0","28.190538894097227","0.0","0","0.0","interacts with","NDC80 (interacts with) TPX2","0","false","interacts with","NDC80 (interacts with) TPX2"
"0.124","0.963","0.967","0.0","10.245642677133548","0.0","0","0.0","interacts with","NDC80 (interacts with) PBK","0","false","interacts with","NDC80 (interacts with) PBK"
"0.232","0.964","0.975","0.0","89.67240794948093","0.177","0","0.0","interacts with","NDC80 (interacts with) TOP2A","0","false","interacts with","NDC80 (interacts with) TOP2A"
"0.67","0.983","0.998","0.0","31.913575523676617","0.771","0","0.0","interacts with","NDC80 (interacts with) TTK","0","false","interacts with","NDC80 (interacts with) TTK"
"0.988","0.592","0.999","0.9","20.223631597158967","0.918","0","0.0","interacts with","NDC80 (interacts with) SPC24","0","false","interacts with","NDC80 (interacts with) SPC24"
"0.994","0.964","0.999","0.9","64.29458949203533","0.991","0","0.0","interacts with","NDC80 (interacts with) NUF2","0","false","interacts with","NDC80 (interacts with) NUF2"
